date,Mean Sale Price,state,Mean Home Value,mean,Metropolitan Area
2018-08-31,394588.0,"Bend, OR",381885.6673380665,1489.3681102448622,"Bend, OR"
2018-09-30,396351.0,"Bend, OR",383510.7506319305,1495.1708480814364,"Bend, OR"
2018-10-31,391015.0,"Bend, OR",384594.68496391736,1492.019209306001,"Bend, OR"
2018-11-30,385500.0,"Bend, OR",385442.6700860246,1483.6610938410454,"Bend, OR"
2018-12-31,384032.0,"Bend, OR",387043.5688064264,1482.1773635666991,"Bend, OR"
2019-01-31,385450.0,"Bend, OR",389061.77938897273,1477.8777212535033,"Bend, OR"
2019-02-28,387005.0,"Bend, OR",391209.6758951012,1487.8763683002755,"Bend, OR"
2019-03-31,385816.0,"Bend, OR",392926.5377021165,1507.321150771391,"Bend, OR"
2019-04-30,391605.0,"Bend, OR",393933.9960357191,1538.0431355836477,"Bend, OR"
2019-05-31,403056.0,"Bend, OR",394319.0507870447,1560.8979643732628,"Bend, OR"
2019-06-30,410268.0,"Bend, OR",394709.5922920232,1570.4344879127696,"Bend, OR"
2019-07-31,412774.0,"Bend, OR",395688.18698873447,1579.259608356853,"Bend, OR"
2019-08-31,415773.0,"Bend, OR",397573.093128764,1586.9790288224035,"Bend, OR"
2019-09-30,411332.0,"Bend, OR",399745.97357953625,1606.7432614894387,"Bend, OR"
2019-10-31,415872.0,"Bend, OR",402138.35898370825,1608.2931304583497,"Bend, OR"
2019-11-30,407555.0,"Bend, OR",404880.3401796194,1599.173341612913,"Bend, OR"
2019-12-31,411134.0,"Bend, OR",407768.1015371185,1594.608141733285,"Bend, OR"
2020-01-31,409945.0,"Bend, OR",411613.9039292654,1589.0702403417922,"Bend, OR"
2020-02-29,414596.0,"Bend, OR",415578.26386503625,1605.4636440310398,"Bend, OR"
2020-03-31,423019.0,"Bend, OR",419776.8558435365,1603.859760986579,"Bend, OR"
2020-04-30,424185.0,"Bend, OR",422996.66333496623,1601.316510337575,"Bend, OR"
2020-05-31,424489.0,"Bend, OR",424858.5398446132,1603.6111362265503,"Bend, OR"
2020-06-30,422008.0,"Bend, OR",425523.7023641962,1613.6821080010857,"Bend, OR"
2020-07-31,434006.0,"Bend, OR",425995.7758548145,1667.6498972655113,"Bend, OR"
2020-08-31,441862.0,"Bend, OR",428436.555050816,1706.8298476229616,"Bend, OR"
2020-09-30,458397.0,"Bend, OR",433547.3296775838,1773.2790856993072,"Bend, OR"
2020-10-31,460735.0,"Bend, OR",441474.0459332655,1797.027283501286,"Bend, OR"
2020-11-30,476466.0,"Bend, OR",452034.5545484173,1839.267855866021,"Bend, OR"
2020-12-31,482820.0,"Bend, OR",463916.63522886735,1862.4986411163425,"Bend, OR"
2021-01-31,501151.0,"Bend, OR",476641.2965022168,1895.946223920902,"Bend, OR"
2021-02-28,516209.0,"Bend, OR",489860.0103834712,1909.9375679980408,"Bend, OR"
2021-03-31,525264.0,"Bend, OR",504929.7694213583,1917.396186544369,"Bend, OR"
2021-04-30,533403.0,"Bend, OR",522031.44098271866,1964.083430848425,"Bend, OR"
2021-05-31,543068.0,"Bend, OR",540323.973963693,2045.7124280210824,"Bend, OR"
2021-06-30,560706.0,"Bend, OR",556948.8902125334,2136.541695065171,"Bend, OR"
2021-07-31,572306.0,"Bend, OR",570565.5853593423,2195.548244170892,"Bend, OR"
2021-08-31,576116.0,"Bend, OR",579669.1301556815,2218.7614689161696,"Bend, OR"
2021-09-30,581064.0,"Bend, OR",586018.7552112227,2207.327536133117,"Bend, OR"
2021-10-31,587227.0,"Bend, OR",590947.1315042163,2165.5024394770817,"Bend, OR"
2021-11-30,606256.0,"Bend, OR",596352.7976622026,2103.3787657251783,"Bend, OR"
2021-12-31,604890.0,"Bend, OR",602113.7184811762,2083.5926736135925,"Bend, OR"
2022-01-31,615272.0,"Bend, OR",609644.1272004641,2085.2683543853123,"Bend, OR"
2022-02-28,624657.0,"Bend, OR",620137.9020942961,2096.447611769114,"Bend, OR"
2022-03-31,645291.0,"Bend, OR",633865.6567119322,2099.573804881225,"Bend, OR"
2022-04-30,662239.0,"Bend, OR",647970.7326210199,2127.350814514442,"Bend, OR"
2022-05-31,664447.0,"Bend, OR",659650.4330454861,2176.604355423537,"Bend, OR"
2022-06-30,661319.0,"Bend, OR",666757.5296548448,2208.768099715972,"Bend, OR"
2022-07-31,647690.0,"Bend, OR",666368.9770229763,2234.314857392809,"Bend, OR"
2022-08-31,642783.0,"Bend, OR",658721.2080703578,2246.245356635355,"Bend, OR"
2022-09-30,647309.0,"Bend, OR",646456.9437140403,2241.378023733695,"Bend, OR"
2022-10-31,643411.0,"Bend, OR",635491.0831043989,2213.2028953728777,"Bend, OR"
2022-11-30,627834.0,"Bend, OR",626498.018436412,2179.173133406327,"Bend, OR"
2022-12-31,593892.0,"Bend, OR",618383.3120605398,2172.1989188821376,"Bend, OR"
2023-01-31,574398.0,"Bend, OR",611667.7495138055,2152.385875225291,"Bend, OR"
2018-08-31,505476.0,"Boulder, CO",550203.771977915,1765.815097086297,"Boulder, CO"
2018-09-30,505590.0,"Boulder, CO",551666.8109539278,1762.0362000942491,"Boulder, CO"
2018-10-31,509584.0,"Boulder, CO",553414.3205952286,1754.7827369530503,"Boulder, CO"
2018-11-30,508810.0,"Boulder, CO",555095.8868927687,1752.127226536378,"Boulder, CO"
2018-12-31,520126.0,"Boulder, CO",556719.1854898661,1746.837844007578,"Boulder, CO"
2019-01-31,517171.0,"Boulder, CO",557772.1386588315,1753.7243268019995,"Boulder, CO"
2019-02-28,530594.0,"Boulder, CO",558886.6137791345,1764.1495333788291,"Boulder, CO"
2019-03-31,508408.0,"Boulder, CO",560574.2703071352,1777.3338915320728,"Boulder, CO"
2019-04-30,523473.0,"Boulder, CO",562236.9458286099,1786.6117887975258,"Boulder, CO"
2019-05-31,527830.0,"Boulder, CO",563072.4403348464,1803.1282655467849,"Boulder, CO"
2019-06-30,536837.0,"Boulder, CO",563574.3155725962,1810.9302961964927,"Boulder, CO"
2019-07-31,527643.0,"Boulder, CO",564493.7163766291,1815.8381414840744,"Boulder, CO"
2019-08-31,523617.0,"Boulder, CO",566363.206967756,1809.9398125993544,"Boulder, CO"
2019-09-30,524128.0,"Boulder, CO",568115.3521855486,1807.7879893003608,"Boulder, CO"
2019-10-31,523722.0,"Boulder, CO",570056.2725173589,1813.4903501220035,"Boulder, CO"
2019-11-30,524013.0,"Boulder, CO",572354.9785547665,1816.438625527202,"Boulder, CO"
2019-12-31,522516.0,"Boulder, CO",574962.0445362305,1816.748283026856,"Boulder, CO"
2020-01-31,524556.0,"Boulder, CO",578562.3292974767,1815.587846290917,"Boulder, CO"
2020-02-29,525630.0,"Boulder, CO",582655.5222887751,1820.382786411703,"Boulder, CO"
2020-03-31,531821.0,"Boulder, CO",587047.5790906453,1837.3814817869768,"Boulder, CO"
2020-04-30,536878.0,"Boulder, CO",590662.7072371516,1824.7794903222696,"Boulder, CO"
2020-05-31,530404.0,"Boulder, CO",591704.5407875302,1817.0696703022784,"Boulder, CO"
2020-06-30,518956.0,"Boulder, CO",590823.4624395272,1809.8075971571104,"Boulder, CO"
2020-07-31,519390.0,"Boulder, CO",589766.620533375,1827.5085514924413,"Boulder, CO"
2020-08-31,541754.0,"Boulder, CO",591286.6082816217,1835.1917623984148,"Boulder, CO"
2020-09-30,567873.0,"Boulder, CO",596372.5275153072,1836.01210611118,"Boulder, CO"
2020-10-31,579236.0,"Boulder, CO",603094.1378187275,1831.7790437532208,"Boulder, CO"
2020-11-30,579581.0,"Boulder, CO",610763.7406226026,1831.038275296935,"Boulder, CO"
2020-12-31,572951.0,"Boulder, CO",617386.5149323151,1830.6398377769212,"Boulder, CO"
2021-01-31,570207.0,"Boulder, CO",623842.0111529104,1841.167465677769,"Boulder, CO"
2021-02-28,564953.0,"Boulder, CO",630671.365281761,1848.93123981804,"Boulder, CO"
2021-03-31,572027.0,"Boulder, CO",639174.480482357,1873.188942378532,"Boulder, CO"
2021-04-30,609068.0,"Boulder, CO",649007.6570682313,1897.4148718845213,"Boulder, CO"
2021-05-31,628530.0,"Boulder, CO",660076.0885352073,1932.4357184482249,"Boulder, CO"
2021-06-30,648479.0,"Boulder, CO",671447.7147846614,1980.2004962236329,"Boulder, CO"
2021-07-31,635222.0,"Boulder, CO",680708.0232997183,2010.4928476299397,"Boulder, CO"
2021-08-31,639471.0,"Boulder, CO",685608.4535557894,2047.7529065575784,"Boulder, CO"
2021-09-30,627756.0,"Boulder, CO",686971.771483036,2047.4232889034624,"Boulder, CO"
2021-10-31,642072.0,"Boulder, CO",688343.3924768575,2052.644804854486,"Boulder, CO"
2021-11-30,654920.0,"Boulder, CO",692647.7501781374,2040.6778068285676,"Boulder, CO"
2021-12-31,663446.0,"Boulder, CO",699102.2961935195,2046.169998199168,"Boulder, CO"
2022-01-31,649973.0,"Boulder, CO",709372.3723557992,2064.291999797196,"Boulder, CO"
2022-02-28,670685.0,"Boulder, CO",722684.880159366,2086.661108559098,"Boulder, CO"
2022-03-31,706722.0,"Boulder, CO",738875.1023655884,2119.380778890456,"Boulder, CO"
2022-04-30,734649.0,"Boulder, CO",753752.3363333667,2143.638654700804,"Boulder, CO"
2022-05-31,757170.0,"Boulder, CO",765487.3774056897,2142.4370917025008,"Boulder, CO"
2022-06-30,758696.0,"Boulder, CO",771202.6998461249,2151.855824312113,"Boulder, CO"
2022-07-31,755819.0,"Boulder, CO",769612.6327890096,2149.0689669566555,"Boulder, CO"
2022-08-31,731569.0,"Boulder, CO",761952.9627586389,2183.857692442433,"Boulder, CO"
2022-09-30,723723.0,"Boulder, CO",752430.793007272,2191.4085324520724,"Boulder, CO"
2022-10-31,716995.0,"Boulder, CO",745440.4511903735,2202.5574437241817,"Boulder, CO"
2022-11-30,701208.0,"Boulder, CO",740750.9827203652,2199.0814979063584,"Boulder, CO"
2022-12-31,707548.0,"Boulder, CO",736495.3781835429,2190.4086006886905,"Boulder, CO"
2023-01-31,708872.0,"Boulder, CO",732574.6117540282,2198.929196574973,"Boulder, CO"
2018-08-31,553803.0,"Breckenridge, CO",635792.3608137924,1194.791739821124,"Breckenridge, CO"
2018-09-30,544886.0,"Breckenridge, CO",641761.807597581,1196.6343499291959,"Breckenridge, CO"
2018-10-31,537083.0,"Breckenridge, CO",645924.1051123315,1195.9794924273572,"Breckenridge, CO"
2018-11-30,521937.0,"Breckenridge, CO",649230.0884593637,1196.3616058706464,"Breckenridge, CO"
2018-12-31,550103.0,"Breckenridge, CO",652056.0567129761,1198.7328529478189,"Breckenridge, CO"
2019-01-31,549198.0,"Breckenridge, CO",655344.0495384716,1200.1217237244005,"Breckenridge, CO"
2019-02-28,554661.0,"Breckenridge, CO",658793.2159402609,1204.958861631383,"Breckenridge, CO"
2019-03-31,556760.0,"Breckenridge, CO",663114.899708774,1211.6093654366305,"Breckenridge, CO"
2019-04-30,560179.0,"Breckenridge, CO",668103.5045215058,1219.5212953351756,"Breckenridge, CO"
2019-05-31,552321.0,"Breckenridge, CO",671762.8489655751,1227.6123936280585,"Breckenridge, CO"
2019-06-30,537448.0,"Breckenridge, CO",675110.9346714924,1234.1156058452489,"Breckenridge, CO"
2019-07-31,559055.0,"Breckenridge, CO",677755.4472505898,1238.6032866120681,"Breckenridge, CO"
2019-08-31,612002.0,"Breckenridge, CO",681373.9571263533,1240.5423782665612,"Breckenridge, CO"
2019-09-30,635193.0,"Breckenridge, CO",684728.6491756346,1243.9945257673492,"Breckenridge, CO"
2019-10-31,614526.0,"Breckenridge, CO",686708.3490039353,1243.5622923678216,"Breckenridge, CO"
2019-11-30,592443.0,"Breckenridge, CO",687798.2740858826,1244.1322865996028,"Breckenridge, CO"
2019-12-31,589815.0,"Breckenridge, CO",688671.3073285624,1244.8171707968245,"Breckenridge, CO"
2020-01-31,602728.0,"Breckenridge, CO",689829.0888024485,1248.0350844652296,"Breckenridge, CO"
2020-02-29,597285.0,"Breckenridge, CO",690764.8178105069,1254.832067357102,"Breckenridge, CO"
2020-03-31,605912.0,"Breckenridge, CO",692169.4153228275,1260.1476233110932,"Breckenridge, CO"
2020-04-30,611095.0,"Breckenridge, CO",696130.2746989405,1257.747031214701,"Breckenridge, CO"
2020-05-31,632351.0,"Breckenridge, CO",699432.2169660418,1255.3571575280914,"Breckenridge, CO"
2020-06-30,617327.0,"Breckenridge, CO",703567.5755996276,1259.2441445532259,"Breckenridge, CO"
2020-07-31,624428.0,"Breckenridge, CO",706875.0276445908,1271.0477783622705,"Breckenridge, CO"
2020-08-31,621882.0,"Breckenridge, CO",712437.5191628337,1268.6644185119287,"Breckenridge, CO"
2020-09-30,658478.0,"Breckenridge, CO",718850.3710737313,1278.861939580466,"Breckenridge, CO"
2020-10-31,660277.0,"Breckenridge, CO",728694.6101858881,1294.5033818874197,"Breckenridge, CO"
2020-11-30,656039.0,"Breckenridge, CO",740145.1138372524,1297.61651344564,"Breckenridge, CO"
2020-12-31,633066.0,"Breckenridge, CO",753421.9793134808,1300.328546500122,"Breckenridge, CO"
2021-01-31,651695.0,"Breckenridge, CO",765734.4204113651,1305.6506014695647,"Breckenridge, CO"
2021-02-28,654629.0,"Breckenridge, CO",778591.6047378547,1314.66059591148,"Breckenridge, CO"
2021-03-31,680798.0,"Breckenridge, CO",791124.2393047457,1327.0391718833382,"Breckenridge, CO"
2021-04-30,679908.0,"Breckenridge, CO",805826.5670626127,1338.235691302505,"Breckenridge, CO"
2021-05-31,710414.0,"Breckenridge, CO",824670.1175589174,1359.802038723619,"Breckenridge, CO"
2021-06-30,737649.0,"Breckenridge, CO",845293.0833336245,1381.6819841475576,"Breckenridge, CO"
2021-07-31,781600.0,"Breckenridge, CO",864664.2789588557,1402.7323635435023,"Breckenridge, CO"
2021-08-31,806140.0,"Breckenridge, CO",880997.7025165538,1430.7782336978373,"Breckenridge, CO"
2021-09-30,828775.0,"Breckenridge, CO",898129.7903377145,1444.4170231466753,"Breckenridge, CO"
2021-10-31,816725.0,"Breckenridge, CO",918079.015250132,1453.582446964052,"Breckenridge, CO"
2021-11-30,842810.0,"Breckenridge, CO",938655.4053222808,1451.8695250906019,"Breckenridge, CO"
2021-12-31,877264.0,"Breckenridge, CO",957159.0674555114,1454.552235991721,"Breckenridge, CO"
2022-01-31,888950.0,"Breckenridge, CO",974095.1445525396,1459.1570015228913,"Breckenridge, CO"
2022-02-28,928482.0,"Breckenridge, CO",994057.3349389863,1464.0190453047612,"Breckenridge, CO"
2022-03-31,869615.0,"Breckenridge, CO",1018403.53885182,1471.5929644491086,"Breckenridge, CO"
2022-04-30,880418.0,"Breckenridge, CO",1043284.745154136,1491.967133646245,"Breckenridge, CO"
2022-05-31,953863.0,"Breckenridge, CO",1065239.1764315031,1506.6359894592008,"Breckenridge, CO"
2022-06-30,1038773.0,"Breckenridge, CO",1078131.0282131473,1520.155474505414,"Breckenridge, CO"
2022-07-31,1052802.0,"Breckenridge, CO",1078021.3271500554,1527.7968029119174,"Breckenridge, CO"
2022-08-31,960244.0,"Breckenridge, CO",1066549.881449781,1529.944254611863,"Breckenridge, CO"
2022-09-30,954377.0,"Breckenridge, CO",1049759.5866152558,1535.5001092890668,"Breckenridge, CO"
2022-10-31,915487.0,"Breckenridge, CO",1036594.5199910504,1528.841167890732,"Breckenridge, CO"
2022-11-30,968988.0,"Breckenridge, CO",1022213.307168061,1519.481975554628,"Breckenridge, CO"
2022-12-31,983909.0,"Breckenridge, CO",1004671.025236678,1516.353643257767,"Breckenridge, CO"
2023-01-31,1023962.0,"Breckenridge, CO",981246.5226099212,3950.086553110212,"Breckenridge, CO"
2018-08-31,610004.0,"Edwards, CO",594208.2983754268,1194.791739821124,"Edwards, CO"
2018-09-30,626562.0,"Edwards, CO",598722.8643982811,1196.6343499291959,"Edwards, CO"
2018-10-31,647121.0,"Edwards, CO",602622.2373190429,1195.9794924273572,"Edwards, CO"
2018-11-30,639360.0,"Edwards, CO",605564.8658686433,1196.3616058706464,"Edwards, CO"
2018-12-31,631060.0,"Edwards, CO",607449.7467716435,1198.7328529478189,"Edwards, CO"
2019-01-31,599824.0,"Edwards, CO",608063.885169708,1200.1217237244005,"Edwards, CO"
2019-02-28,573280.0,"Edwards, CO",607629.8299199425,1204.958861631383,"Edwards, CO"
2019-03-31,576205.0,"Edwards, CO",607654.1144085322,1211.6093654366305,"Edwards, CO"
2019-04-30,639072.0,"Edwards, CO",608359.8592574169,1219.5212953351756,"Edwards, CO"
2019-05-31,654417.0,"Edwards, CO",609548.7647631485,1227.6123936280585,"Edwards, CO"
2019-06-30,668085.0,"Edwards, CO",611063.6027990886,1234.1156058452489,"Edwards, CO"
2019-07-31,660225.0,"Edwards, CO",613411.6331821666,1238.6032866120681,"Edwards, CO"
2019-08-31,687072.0,"Edwards, CO",616815.7065743812,1240.5423782665612,"Edwards, CO"
2019-09-30,683593.0,"Edwards, CO",620536.3469027393,1243.9945257673492,"Edwards, CO"
2019-10-31,654490.0,"Edwards, CO",623814.430331626,1243.5622923678216,"Edwards, CO"
2019-11-30,638624.0,"Edwards, CO",626688.1405504231,1244.1322865996028,"Edwards, CO"
2019-12-31,664802.0,"Edwards, CO",629212.6900311391,1244.8171707968245,"Edwards, CO"
2020-01-31,673952.0,"Edwards, CO",627639.8331193067,1248.0350844652296,"Edwards, CO"
2020-02-29,679656.0,"Edwards, CO",624461.3550224459,1254.832067357102,"Edwards, CO"
2020-03-31,661770.0,"Edwards, CO",620783.7426350177,1260.1476233110932,"Edwards, CO"
2020-04-30,653027.0,"Edwards, CO",621022.1069946378,1257.747031214701,"Edwards, CO"
2020-05-31,722556.0,"Edwards, CO",620647.0475476565,1255.3571575280914,"Edwards, CO"
2020-06-30,710919.0,"Edwards, CO",619460.8899378722,1259.2441445532259,"Edwards, CO"
2020-07-31,747310.0,"Edwards, CO",619308.2324822764,1271.0477783622705,"Edwards, CO"
2020-08-31,731255.0,"Edwards, CO",622118.2436040221,1268.6644185119287,"Edwards, CO"
2020-09-30,834045.0,"Edwards, CO",629079.9391713889,1278.861939580466,"Edwards, CO"
2020-10-31,875277.0,"Edwards, CO",194845.49576804758,1294.5033818874197,"Edwards, CO"
2020-11-30,892383.0,"Edwards, CO",197906.7698878092,1297.61651344564,"Edwards, CO"
2020-12-31,849308.0,"Edwards, CO",200436.8099858553,1300.328546500122,"Edwards, CO"
2021-01-31,839500.0,"Edwards, CO",740259.9735025186,1305.6506014695647,"Edwards, CO"
2021-02-28,937512.0,"Edwards, CO",766780.154320647,1314.66059591148,"Edwards, CO"
2021-03-31,874782.0,"Edwards, CO",791100.8895225627,1327.0391718833382,"Edwards, CO"
2021-04-30,857342.0,"Edwards, CO",814464.7367046588,1338.235691302505,"Edwards, CO"
2021-05-31,717215.0,"Edwards, CO",840526.7771523944,1359.802038723619,"Edwards, CO"
2021-06-30,756644.0,"Edwards, CO",865304.2425153335,1381.6819841475576,"Edwards, CO"
2021-07-31,774022.0,"Edwards, CO",885746.5122479101,1402.7323635435023,"Edwards, CO"
2021-08-31,798842.0,"Edwards, CO",902013.499318811,1430.7782336978373,"Edwards, CO"
2021-09-30,760540.0,"Edwards, CO",918146.3972790968,1444.4170231466753,"Edwards, CO"
2021-10-31,781937.0,"Edwards, CO",936628.3986224034,1453.582446964052,"Edwards, CO"
2021-11-30,799214.0,"Edwards, CO",956357.071412258,1451.8695250906019,"Edwards, CO"
2021-12-31,837758.0,"Edwards, CO",976528.267106407,1454.552235991721,"Edwards, CO"
2022-01-31,803993.0,"Edwards, CO",997747.8496403528,1459.1570015228913,"Edwards, CO"
2022-02-28,797840.0,"Edwards, CO",1022876.4740155037,1464.0190453047612,"Edwards, CO"
2022-03-31,853691.0,"Edwards, CO",1051857.6541265235,1471.5929644491086,"Edwards, CO"
2022-04-30,877765.0,"Edwards, CO",1082341.201776743,1491.967133646245,"Edwards, CO"
2022-05-31,958503.0,"Edwards, CO",1111305.3099505869,1506.6359894592008,"Edwards, CO"
2022-06-30,956807.0,"Edwards, CO",1134869.653244757,1520.155474505414,"Edwards, CO"
2022-07-31,983201.0,"Edwards, CO",1147647.9064220348,1527.7968029119174,"Edwards, CO"
2022-08-31,932830.0,"Edwards, CO",1148224.2166653706,1529.944254611863,"Edwards, CO"
2022-09-30,898580.0,"Edwards, CO",1142334.2748481703,1535.5001092890668,"Edwards, CO"
2022-10-31,907557.0,"Edwards, CO",1140565.8347395866,1528.841167890732,"Edwards, CO"
2022-11-30,945592.0,"Edwards, CO",1142085.7972679187,1519.481975554628,"Edwards, CO"
2022-12-31,917086.0,"Edwards, CO",1142513.9151938644,1516.353643257767,"Edwards, CO"
2023-01-31,882700.0,"Edwards, CO",1139209.9679264056,1513.916088084984,"Edwards, CO"
2018-08-31,627525.0,"Kahului, HI",598570.533769377,1194.791739821124,"Kahului, HI"
2018-09-30,643799.0,"Kahului, HI",601540.9383919318,1196.6343499291959,"Kahului, HI"
2018-10-31,620973.0,"Kahului, HI",604424.5811477088,1195.9794924273572,"Kahului, HI"
2018-11-30,621968.0,"Kahului, HI",606870.45268089,1196.3616058706464,"Kahului, HI"
2018-12-31,622280.0,"Kahului, HI",609183.0167762261,1198.7328529478189,"Kahului, HI"
2019-01-31,640730.0,"Kahului, HI",610223.908561124,1200.1217237244005,"Kahului, HI"
2019-02-28,648963.0,"Kahului, HI",611954.6579913269,1204.958861631383,"Kahului, HI"
2019-03-31,626371.0,"Kahului, HI",614185.8724435904,1211.6093654366305,"Kahului, HI"
2019-04-30,596555.0,"Kahului, HI",618506.6879554619,1219.5212953351756,"Kahului, HI"
2019-05-31,589921.0,"Kahului, HI",623621.5042399853,1227.6123936280585,"Kahului, HI"
2019-06-30,602814.0,"Kahului, HI",628634.5234649015,1234.1156058452489,"Kahului, HI"
2019-07-31,617804.0,"Kahului, HI",632783.4209139565,1238.6032866120681,"Kahului, HI"
2019-08-31,628826.0,"Kahului, HI",634525.4843242649,1240.5423782665612,"Kahului, HI"
2019-09-30,634003.0,"Kahului, HI",635598.7314736327,1243.9945257673492,"Kahului, HI"
2019-10-31,648738.0,"Kahului, HI",637217.6031616437,1243.5622923678216,"Kahului, HI"
2019-11-30,629689.0,"Kahului, HI",640464.9745097462,1244.1322865996028,"Kahului, HI"
2019-12-31,628974.0,"Kahului, HI",644107.471084456,1244.8171707968245,"Kahului, HI"
2020-01-31,635728.0,"Kahului, HI",647851.8423982268,1248.0350844652296,"Kahului, HI"
2020-02-29,649170.0,"Kahului, HI",651767.4040240273,1254.832067357102,"Kahului, HI"
2020-03-31,642912.0,"Kahului, HI",656000.2012152467,1260.1476233110932,"Kahului, HI"
2020-04-30,648066.0,"Kahului, HI",659799.2582278427,1257.747031214701,"Kahului, HI"
2020-05-31,644893.0,"Kahului, HI",661709.4153780937,1255.3571575280914,"Kahului, HI"
2020-06-30,661480.0,"Kahului, HI",662224.6038111611,1259.2441445532259,"Kahului, HI"
2020-07-31,657697.0,"Kahului, HI",662875.4941845207,1271.0477783622705,"Kahului, HI"
2020-08-31,668950.0,"Kahului, HI",666420.5809194184,1268.6644185119287,"Kahului, HI"
2020-09-30,684132.0,"Kahului, HI",673517.5371699206,1278.861939580466,"Kahului, HI"
2020-10-31,716835.0,"Kahului, HI",683111.3973380788,1294.5033818874197,"Kahului, HI"
2020-11-30,728933.0,"Kahului, HI",694112.6492128231,1297.61651344564,"Kahului, HI"
2020-12-31,732236.0,"Kahului, HI",704925.9306231657,1300.328546500122,"Kahului, HI"
2021-01-31,727982.0,"Kahului, HI",713952.114946979,1305.6506014695647,"Kahului, HI"
2021-02-28,728183.0,"Kahului, HI",722096.1857437937,1314.66059591148,"Kahului, HI"
2021-03-31,753168.0,"Kahului, HI",729616.0358954301,2776.2935069458167,"Kahului, HI"
2021-04-30,769687.0,"Kahului, HI",738091.5217593573,2802.2729321039924,"Kahului, HI"
2021-05-31,782882.0,"Kahului, HI",747830.7915175911,2719.788069763378,"Kahului, HI"
2021-06-30,774080.0,"Kahului, HI",758702.8586976345,2817.4569204120457,"Kahului, HI"
2021-07-31,771741.0,"Kahului, HI",769711.217426674,2958.6522762143154,"Kahului, HI"
2021-08-31,788255.0,"Kahului, HI",777689.4949081545,2986.5761557985707,"Kahului, HI"
2021-09-30,816581.0,"Kahului, HI",786066.023954047,2933.062103329154,"Kahului, HI"
2021-10-31,835150.0,"Kahului, HI",796225.307537144,2888.9879510391897,"Kahului, HI"
2021-11-30,856302.0,"Kahului, HI",810072.4986686247,3028.878093511913,"Kahului, HI"
2021-12-31,870980.0,"Kahului, HI",825092.0059560542,3100.594578769545,"Kahului, HI"
2022-01-31,879930.0,"Kahului, HI",846405.1043240359,3233.359535343248,"Kahului, HI"
2022-02-28,878088.0,"Kahului, HI",873774.9156508757,3275.109290434478,"Kahului, HI"
2022-03-31,875877.0,"Kahului, HI",906190.856375142,3329.5661915878645,"Kahului, HI"
2022-04-30,914141.0,"Kahului, HI",935547.0300694428,3267.108049208045,"Kahului, HI"
2022-05-31,938241.0,"Kahului, HI",960690.3255091374,3192.3298271567137,"Kahului, HI"
2022-06-30,962837.0,"Kahului, HI",980071.8479747734,3235.400392967568,"Kahului, HI"
2022-07-31,943707.0,"Kahului, HI",990115.4780466424,3270.409512101072,"Kahului, HI"
2022-08-31,933824.0,"Kahului, HI",990469.636013152,3317.5777698365823,"Kahului, HI"
2022-09-30,913402.0,"Kahului, HI",984975.277909894,3275.664645694388,"Kahului, HI"
2022-10-31,920489.0,"Kahului, HI",980503.6322115957,3326.5721839205075,"Kahului, HI"
2022-11-30,974463.0,"Kahului, HI",979276.0524184684,3402.50943562405,"Kahului, HI"
2022-12-31,997532.0,"Kahului, HI",976760.5598080368,3463.3052469979807,"Kahului, HI"
2023-01-31,979433.0,"Kahului, HI",973401.1788412646,3384.407227841775,"Kahului, HI"
2018-08-31,316775.0,"Kalispell, MT",306244.69926661474,1194.791739821124,"Kalispell, MT"
2018-09-30,307955.0,"Kalispell, MT",307366.12811320234,1196.6343499291959,"Kalispell, MT"
